Solver,network,property,cpus,state,runtime,SAT/UNSAT
Marabou,ACASXU_run2a_2_6_batch_2000,property2,8,Ok,32.19,SAT
Marabou,ACASXU_run2a_2_5_batch_2000,property2,8,Ok,933.61,SAT
Marabou,ACASXU_run2a_4_3_batch_2000,property2,8,Ok,159.24,SAT
Marabou,ACASXU_run2a_1_9_batch_2000,property2,8,Ok,1707.45,UNSAT
Marabou,ACASXU_run2a_4_4_batch_2000,property2,8,Ok,47.92,SAT
Marabou,ACASXU_run2a_3_2_batch_2000,property2,8,Ok,557.38,SAT
Marabou,ACASXU_run2a_5_2_batch_2000,property2,8,Ok,102.68,SAT
Marabou,ACASXU_run2a_5_1_batch_2000,property2,8,Ok,190.05,SAT
Marabou,ACASXU_run2a_5_5_batch_2000,property2,8,Ok,34.30,SAT
Marabou,ACASXU_run2a_4_6_batch_2000,property2,8,Ok,73.60,SAT
Marabou,ACASXU_run2a_2_2_batch_2000,property2,8,Ok,1217.62,SAT
Marabou,ACASXU_run2a_2_4_batch_2000,property2,8,Ok,212.76,SAT
Marabou,ACASXU_run2a_2_3_batch_2000,property2,8,Ok,863.86,SAT
Marabou,ACASXU_run2a_3_6_batch_2000,property2,8,Ok,174.85,SAT
Marabou,ACASXU_run2a_4_1_batch_2000,property2,8,Ok,676.51,SAT
Marabou,ACASXU_run2a_1_2_batch_2000,property2,8,Ok,228.35,SAT
Marabou,ACASXU_run2a_5_8_batch_2000,property2,8,Ok,409.85,SAT
Marabou,ACASXU_run2a_3_1_batch_2000,property2,8,Ok,34.75,SAT
Marabou,ACASXU_run2a_4_7_batch_2000,property2,8,Ok,1370.84,SAT
Marabou,ACASXU_run2a_1_3_batch_2000,property2,8,Ok,124.46,SAT
Marabou,ACASXU_run2a_5_4_batch_2000,property2,8,Ok,337.09,SAT
Marabou,ACASXU_run2a_1_8_batch_2000,property2,8,Ok,4924.21,UNSAT
Marabou,ACASXU_run2a_3_4_batch_2000,property2,8,Ok,268.70,SAT
Marabou,ACASXU_run2a_4_8_batch_2000,property2,8,Ok,164.32,SAT
Marabou,ACASXU_run2a_4_2_batch_2000,property2,8,TO,7200.0,--
Marabou,ACASXU_run2a_3_8_batch_2000,property2,8,Ok,960.23,SAT
Marabou,ACASXU_run2a_2_1_batch_2000,property2,8,Ok,290.72,SAT
Marabou,ACASXU_run2a_1_6_batch_2000,property2,8,Ok,5704.57,SAT
Marabou,ACASXU_run2a_2_8_batch_2000,property2,8,Ok,540.38,SAT
Marabou,ACASXU_run2a_4_5_batch_2000,property2,8,Ok,799.65,SAT
Marabou,ACASXU_run2a_5_3_batch_2000,property2,8,Ok,964.92,SAT
Marabou,ACASXU_run2a_3_6_batch_2000,property1,8,Ok,3232.44,UNSAT
Marabou,ACASXU_run2a_3_9_batch_2000,property1,8,Ok,2354.27,UNSAT
Marabou,ACASXU_run2a_5_8_batch_2000,property1,8,Ok,2339.18,UNSAT
Marabou,ACASXU_run2a_4_1_batch_2000,property1,8,Ok,2043.44,UNSAT
Marabou,ACASXU_run2a_5_6_batch_2000,property1,8,Ok,3397.24,UNSAT
Marabou,ACASXU_run2a_3_5_batch_2000,property1,8,Ok,1208.12,UNSAT
Marabou,ACASXU_run2a_4_2_batch_2000,property1,8,Ok,1278.16,UNSAT
Marabou,ACASXU_run2a_5_7_batch_2000,property1,8,Ok,2329.08,UNSAT
Marabou,ACASXU_run2a_1_4_batch_2000,property1,8,Ok,1010.04,UNSAT
Marabou,ACASXU_run2a_3_7_batch_2000,property1,8,Ok,3462.82,UNSAT
Marabou,ACASXU_run2a_2_3_batch_2000,property1,8,Ok,891.94,UNSAT
Marabou,ACASXU_run2a_4_7_batch_2000,property1,8,Ok,3577.85,UNSAT
Marabou,ACASXU_run2a_2_2_batch_2000,property1,8,Ok,712.60,UNSAT
Marabou,ACASXU_run2a_2_5_batch_2000,property1,8,Ok,1183.87,UNSAT
Marabou,ACASXU_run2a_2_9_batch_2000,property1,8,Ok,3638.02,UNSAT
Marabou,ACASXU_run2a_3_1_batch_2000,property1,8,Ok,597.10,UNSAT
Marabou,ACASXU_run2a_2_1_batch_2000,property1,8,Ok,628.30,UNSAT
Marabou,ACASXU_run2a_1_1_batch_2000,property1,8,Ok,355.88,UNSAT
Marabou,ACASXU_run2a_1_3_batch_2000,property1,8,Ok,853.69,UNSAT
Marabou,ACASXU_run2a_5_2_batch_2000,property1,8,Ok,548.19,UNSAT
Marabou,ACASXU_run2a_3_2_batch_2000,property1,8,Ok,738.12,UNSAT
Marabou,ACASXU_run2a_4_6_batch_2000,property1,8,Ok,4389.46,UNSAT
Marabou,ACASXU_run2a_2_8_batch_2000,property1,8,Ok,2406.43,UNSAT
Marabou,ACASXU_run2a_1_9_batch_2000,property1,8,Ok,118.09,UNSAT
Marabou,ACASXU_run2a_1_2_batch_2000,property1,8,Ok,404.30,UNSAT
Marabou,ACASXU_run2a_4_3_batch_2000,property1,8,Ok,874.42,UNSAT
Marabou,ACASXU_run2a_3_8_batch_2000,property1,8,Ok,2042.35,UNSAT
Marabou,ACASXU_run2a_5_1_batch_2000,property1,8,Ok,556.45,UNSAT
Marabou,ACASXU_run2a_5_4_batch_2000,property1,8,Ok,664.49,UNSAT
Marabou,ACASXU_run2a_5_9_batch_2000,property1,8,Ok,2241.42,UNSAT
Marabou,ACASXU_run2a_4_4_batch_2000,property1,8,Ok,616.89,UNSAT
Marabou,ACASXU_run2a_2_6_batch_2000,property1,8,Ok,1378.88,UNSAT
Marabou,ACASXU_run2a_1_6_batch_2000,property1,8,Ok,309.23,UNSAT
Marabou,ACASXU_run2a_2_7_batch_2000,property1,8,Ok,3235.62,UNSAT
Marabou,ACASXU_run2a_4_8_batch_2000,property1,8,Ok,3790.73,UNSAT
Marabou,ACASXU_run2a_5_5_batch_2000,property1,8,Ok,1625.97,UNSAT
Marabou,ACASXU_run2a_5_3_batch_2000,property1,8,Ok,404.30,UNSAT
Marabou,ACASXU_run2a_1_5_batch_2000,property1,8,Ok,318.14,UNSAT
Marabou,ACASXU_run2a_1_7_batch_2000,property1,8,Ok,178.16,UNSAT
Marabou,ACASXU_run2a_4_9_batch_2000,property1,8,Ok,4680.44,UNSAT
Marabou,ACASXU_run2a_1_8_batch_2000,property1,8,Ok,142.79,UNSAT
Marabou,ACASXU_run2a_3_4_batch_2000,property1,8,Ok,587.98,UNSAT
Marabou,ACASXU_run2a_2_4_batch_2000,property1,8,Ok,422.35,UNSAT
Marabou,ACASXU_run2a_3_3_batch_2000,property1,8,Ok,714.77,UNSAT
Marabou,ACASXU_run2a_4_5_batch_2000,property1,8,Ok,1753.57,UNSAT
Marabou,ACASXU_run2a_4_9_batch_2000,property4,8,Ok,77.70,UNSAT
Marabou,ACASXU_run2a_1_8_batch_2000,property4,8,Ok,13.86,SAT
Marabou,ACASXU_run2a_3_8_batch_2000,property4,8,Ok,70.19,UNSAT
Marabou,ACASXU_run2a_4_5_batch_2000,property4,8,Ok,85.42,UNSAT
Marabou,ACASXU_run2a_2_8_batch_2000,property4,8,Ok,70.07,UNSAT
Marabou,ACASXU_run2a_1_7_batch_2000,property4,8,Ok,14.21,SAT
Marabou,ACASXU_run2a_2_3_batch_2000,property4,8,Ok,50.52,UNSAT
Marabou,ACASXU_run2a_1_2_batch_2000,property4,8,Ok,516.75,UNSAT
Marabou,ACASXU_run2a_4_1_batch_2000,property4,8,Ok,64.28,UNSAT
Marabou,ACASXU_run2a_5_6_batch_2000,property4,8,Ok,76.27,UNSAT
Marabou,ACASXU_run2a_3_5_batch_2000,property4,8,Ok,100.68,UNSAT
Marabou,ACASXU_run2a_1_1_batch_2000,property4,8,Ok,385.84,UNSAT
Marabou,ACASXU_run2a_4_8_batch_2000,property4,8,Ok,75.13,UNSAT
Marabou,ACASXU_run2a_1_5_batch_2000,property4,8,Ok,161.06,UNSAT
Marabou,ACASXU_run2a_3_6_batch_2000,property4,8,Ok,56.07,UNSAT
Marabou,ACASXU_run2a_5_5_batch_2000,property4,8,Ok,67.55,UNSAT
Marabou,ACASXU_run2a_3_4_batch_2000,property4,8,Ok,52.86,UNSAT
Marabou,ACASXU_run2a_4_3_batch_2000,property4,8,Ok,105.91,UNSAT
Marabou,ACASXU_run2a_3_2_batch_2000,property4,8,Ok,119.57,UNSAT
Marabou,ACASXU_run2a_2_7_batch_2000,property4,8,Ok,32.15,UNSAT
Marabou,ACASXU_run2a_5_9_batch_2000,property4,8,Ok,22.94,UNSAT
Marabou,ACASXU_run2a_5_2_batch_2000,property4,8,Ok,64.27,UNSAT
Marabou,ACASXU_run2a_5_4_batch_2000,property4,8,Ok,60.76,UNSAT
Marabou,ACASXU_run2a_2_1_batch_2000,property4,8,Ok,165.48,UNSAT
Marabou,ACASXU_run2a_2_9_batch_2000,property4,8,Ok,15.67,UNSAT
Marabou,ACASXU_run2a_1_4_batch_2000,property4,8,Ok,99.00,UNSAT
Marabou,ACASXU_run2a_5_1_batch_2000,property4,8,Ok,292.67,UNSAT
Marabou,ACASXU_run2a_1_9_batch_2000,property4,8,Ok,10.50,SAT
Marabou,ACASXU_run2a_5_3_batch_2000,property4,8,Ok,65.72,UNSAT
Marabou,ACASXU_run2a_2_2_batch_2000,property4,8,Ok,204.47,UNSAT
Marabou,ACASXU_run2a_2_6_batch_2000,property4,8,Ok,80.67,UNSAT
Marabou,ACASXU_run2a_4_4_batch_2000,property4,8,Ok,98.18,UNSAT
Marabou,ACASXU_run2a_3_9_batch_2000,property4,8,Ok,80.29,UNSAT
Marabou,ACASXU_run2a_1_6_batch_2000,property4,8,Ok,212.16,UNSAT
Marabou,ACASXU_run2a_2_4_batch_2000,property4,8,Ok,43.76,UNSAT
Marabou,ACASXU_run2a_4_7_batch_2000,property4,8,Ok,68.44,UNSAT
Marabou,ACASXU_run2a_1_3_batch_2000,property4,8,Ok,264.41,UNSAT
Marabou,ACASXU_run2a_3_1_batch_2000,property4,8,Ok,156.75,UNSAT
Marabou,ACASXU_run2a_4_2_batch_2000,property4,8,Ok,89.70,UNSAT
Marabou,ACASXU_run2a_5_8_batch_2000,property4,8,Ok,28.57,UNSAT
Marabou,ACASXU_run2a_4_6_batch_2000,property4,8,Ok,62.78,UNSAT
Marabou,ACASXU_run2a_3_3_batch_2000,property4,8,Ok,45.34,UNSAT
Marabou,ACASXU_run2a_2_5_batch_2000,property4,8,Ok,70.02,UNSAT
Marabou,ACASXU_run2a_5_7_batch_2000,property4,8,Ok,10.62,UNSAT
Marabou,ACASXU_run2a_3_7_batch_2000,property4,8,Ok,55.19,UNSAT
